source,imageId,blogSlug,blogOrder,blogCover,blogTitle,blogCouple,blogVenue,blogWeddingDate,blogExcerpt,venue,category,filename,aiTags,aiAlt,aiCaption,aiReviewed,aiTextReviewed,aiModel,aiUpdatedAt,aiRating,aiEmotion,aiStoryMoment,aiLighting,aiWeather,aiColours,aiPeople
gallery,MKB000846,,,,,,,,,Landsdowne Hotel,couple portraits,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-235_500.webp,couple portraits|bride and groom|outdoor portraits|stone terrace|garden wedding|moody lighting|dramatic portrait|romantic|wedding day|landsdowne hotel|belfast wedding|editorial style,"Bride and groom portrait on the stone terrace at Landsdowne Hotel, Belfast, with moody garden light","A relaxed couple portrait on the stone terrace at Landsdowne Hotel in Belfast, with soft garden light and a quiet documentary feel.",,,gpt-5.5,2026-07-05T15:25:38.826Z,,,,,,,
gallery,MKB000847,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-12_500.webp,bridal shoes|wedding details|bridal accessories|getting ready|soft light|romantic|elegant|lace details|wedding morning|detail shot,"Bridal shoes and lace wedding details in soft light at Landsdowne Hotel, Belfast","A quiet wedding morning detail at Landsdowne Hotel in Belfast, with bridal shoes and lace accessories photographed in soft natural light.",,,gpt-5.5,2026-07-05T15:26:05.041Z,,,,,,,
gallery,MKB000848,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-18_500.webp,landsdowne hotel|wedding details|groom style|black tuxedo|bow tie|buttonhole|floral boutonniere|poppy pin|formalwear|soft light|elegant|wedding morning,"Black tuxedo with bow tie, floral buttonhole and poppy pin on a wedding morning at Landsdowne Hotel, Belfast","Quiet wedding morning details at the Landsdowne Hotel in Belfast, with a black tuxedo, bow tie and buttonhole caught in soft natural light.",,,gpt-5.5,2026-07-05T15:26:30.914Z,,,,,,,
gallery,MKB000849,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-254_500.webp,landsdowne hotel|wedding decor|reception details|table styling|candlelight|floral decor|pampas grass|soft lighting|romantic mood|elegant details|warm tones|belfast wedding,"Candlelit wedding table decor with florals and pampas grass at Landsdowne Hotel, Belfast","Warm candlelight, soft florals and pampas grass brought a relaxed elegance to the reception styling at Landsdowne Hotel in Belfast.",,,gpt-5.5,2026-07-05T15:26:56.118Z,,,,,,,
gallery,MKB000850,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-255_500.webp,wedding decor|reception details|candlelight|wooden lanterns|table styling|indoor reception|warm lighting|romantic mood|floral decor|hotel wedding|aisle decor|landsdowne hotel,Candlelit wooden lanterns and floral decor styled for an indoor wedding reception at Landsdowne Hotel in Belfast,"Warm candlelight, wooden lanterns and soft florals set a relaxed mood for the reception decor at Landsdowne Hotel, Belfast.",,,gpt-5.5,2026-07-05T15:27:21.124Z,,,,,,,
gallery,MKB000851,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-257_500.webp,reception decor|table setting|floral centerpiece|wedding flowers|table number|banquet room|soft lighting|elegant decor|romantic mood|wedding details|landsdowne hotel|belfast wedding,"Reception table decor with floral centrepiece and table number at Landsdowne Hotel, Belfast","Soft lighting and elegant table details set a warm, relaxed mood for a wedding reception at Landsdowne Hotel in Belfast.",,,gpt-5.5,2026-07-05T15:27:46.425Z,,,,,,,
gallery,MKB000852,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-70_500.webp,bridal bouquet|bouquet charm|bride hands|wedding details|floral details|soft light|romantic mood|delicate decor|wedding flowers|bridal accessories|detail shot|landsdowne hotel,"Bride holding a floral bouquet with a small charm in soft light at Landsdowne Hotel, Belfast","A quiet detail from a Landsdowne Hotel wedding in Belfast, with soft flowers, a bouquet charm and natural light.",,,gpt-5.5,2026-07-05T15:28:11.608Z,,,,,,,
gallery,MKB000853,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-91_500.webp,wedding decor|floral arrangement|table decor|candles|blush flowers|romantic details|soft lighting|wedding reception|reception styling|landsdowne hotel,Blush floral table decor and candles at a Landsdowne Hotel wedding reception in Belfast,"Soft candlelight and blush flowers bring a warm, relaxed feel to the wedding reception styling at Landsdowne Hotel in Belfast.",,,gpt-5.5,2026-07-05T15:28:36.492Z,,,,,,,
gallery,MKB000854,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-94_500.webp,wedding decor|floral arrangement|pampas grass|ceremony backdrop|draped fabric|indoor wedding|soft lighting|romantic mood|neutral tones|wedding details|landsdowne hotel|no people,Neutral wedding ceremony backdrop with pampas grass and draped fabric at the Landsdowne Hotel in Belfast,"Soft draping, pampas grass and neutral tones set a relaxed ceremony backdrop at the Landsdowne Hotel in Belfast.",,,gpt-5.5,2026-07-05T15:29:01.578Z,,,,,,,
gallery,MKB000855,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-96_500.webp,wedding decor|ceremony backdrop|floral arch|boho flowers|hexagon arch|draped fabric|pampas grass|soft light|romantic mood|no people|landsdowne hotel|wedding details,"Hexagon floral arch with draped fabric and pampas grass for a ceremony at Landsdowne Hotel, Belfast","Soft light on the boho ceremony backdrop at Landsdowne Hotel in Belfast, with pampas grass, florals and relaxed modern styling.",,,gpt-5.5,2026-07-05T15:29:27.945Z,,,,,,,
gallery,MKB000856,,,,,,,,,Landsdowne Hotel,details and decor,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-97_500.webp,wedding decor|chair bows|floral arrangements|ceremony setup|aisle decor|soft lighting|romantic mood|neutral tones|reception details|landsdowne hotel,Neutral wedding ceremony decor with chair bows and floral aisle details at Landsdowne Hotel in Belfast,"Soft neutral tones, floral touches and chair bows set a calm, romantic feel for this wedding ceremony at Landsdowne Hotel in Belfast.",,,gpt-5.5,2026-07-05T15:29:53.392Z,,,,,,,
gallery,MKB000857,,,,,,,,,Landsdowne Hotel,family and bridal party,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-198_500.webp,landsdowne hotel|bride and groom|flower girl|family portraits|bridal party|outdoor portrait|natural light|formal wedding photos|elegant|romantic|wedding flowers|belfast wedding,"Bride and groom with a flower girl and family for outdoor portraits at Landsdowne Hotel, Belfast","A relaxed family and bridal party portrait in natural light at Landsdowne Hotel, Belfast, with wedding flowers adding a soft, elegant touch.",,,gpt-5.5,2026-07-05T15:30:19.301Z,,,,,,,
gallery,MKB000858,,,,,,,,,Landsdowne Hotel,family and bridal party,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-207_500.webp,bridal party|family portrait|bride and groom|bridesmaids|groomsmen|flower girl|outdoor portrait|daylight|stone backdrop|formal wedding|elegant|landsdowne hotel,"Bride, groom, family and bridal party gathered outside the Landsdowne Hotel in Belfast for a relaxed daylight portrait","A relaxed family and bridal party portrait at the Landsdowne Hotel in Belfast, with everyone gathered in soft daylight against the stone backdrop.",,,gpt-5.5,2026-07-05T15:30:44.971Z,,,,,,,
gallery,MKB000859,,,,,,,,,Landsdowne Hotel,family and bridal party,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-72_500.webp,groom|groomsmen|black tie|tuxedos|bridal party|indoor portrait|hotel wedding|soft window light|formal|elegant|wedding morning|landsdowne hotel,"Groom and groomsmen in black tie standing together in soft window light at the Landsdowne Hotel, Belfast","A relaxed indoor bridal party portrait with the groom and groomsmen in tuxedos, photographed in soft window light at the Landsdowne Hotel in Belfast.",,,gpt-5.5,2026-07-05T15:31:10.500Z,,,,,,,
gallery,MKB000860,,,,,,,,,Landsdowne Hotel,family and bridal party,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-76_500.webp,landsdowne hotel|bridal party|bridesmaids|flower girl|wedding bouquets|car portrait|natural light|soft window light|joyful moment|family wedding|belfast wedding|elegant portraits,"Bridesmaids and flower girl with wedding bouquets in a joyful car portrait at Landsdowne Hotel, Belfast","Soft window light and easy smiles for the bridal party at Landsdowne Hotel, a relaxed Belfast wedding moment with bouquets gathered close.",,,gpt-5.5,2026-07-05T15:31:36.713Z,,,,,,,
gallery,MKB000861,,,,,,,,,Landsdowne Hotel,getting ready,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-20_500.webp,getting ready|groom prep|bow tie|mirror reflection|black and white|hotel room|landsdowne hotel|window light|candid|formalwear|wedding morning|quiet moment,"Black and white groom prep with a bow tie and mirror reflection at Landsdowne Hotel, Belfast","A quiet wedding morning moment at Landsdowne Hotel in Belfast, captured in soft window light as the final details come together.",,,gpt-5.5,2026-07-05T15:32:03.340Z,,,,,,,
gallery,MKB000862,,,,,,,,,Landsdowne Hotel,getting ready,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-34_500.webp,getting ready|bride prep|bridal makeup|mirror reflection|bride portrait|earrings|window light|soft light|calm mood|wedding morning|landsdowne hotel|belfast wedding,"Bride getting ready in soft window light at the Landsdowne Hotel, Belfast, with makeup details reflected in the mirror","A calm wedding morning moment at the Landsdowne Hotel in Belfast, with soft light, bridal makeup details and a quiet mirror reflection.",,,gpt-5.5,2026-07-05T15:32:28.836Z,,,,,,,
gallery,MKB000863,,,,,,,,,Landsdowne Hotel,getting ready,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-44_500.webp,getting ready|bride prep|bridal pajamas|outdoor portrait|morning light|soft sunlight|relaxed bride|champagne glass|wedding morning|landsdowne hotel|belfast wedding|candid portrait,"Bride in bridal pyjamas holding a champagne glass in soft morning light during wedding prep at Landsdowne Hotel, Belfast","A relaxed wedding morning moment at Landsdowne Hotel in Belfast, with soft sunlight and a quiet glass of champagne before the day begins.",,,gpt-5.5,2026-07-05T15:32:54.025Z,,,,,,,
gallery,MKB000864,,,,,,,,,Landsdowne Hotel,getting ready,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-4_500.webp,getting ready|bridal makeup|bride portrait|makeup artist|lip liner|indoor light|soft lighting|calm mood|elegant bridal|wedding morning|landsdowne hotel|belfast wedding,Bride having lip liner applied during calm wedding morning preparations at Landsdowne Hotel in Belfast,"Soft indoor light and a calm mood as bridal makeup is finished during the wedding morning at Landsdowne Hotel, Belfast.",,,gpt-5.5,2026-07-05T15:33:18.706Z,,,,,,,
gallery,MKB000865,,,,,,,,,Landsdowne Hotel,getting ready,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-64_500.webp,landsdowne hotel|getting ready|bride|wedding dress|bridal veil|mirror portrait|natural light|elegant|calm moment|bridal prep|belfast wedding,"Bride in veil and wedding dress by a mirror during calm bridal prep at Landsdowne Hotel, Belfast","A quiet getting ready moment at Landsdowne Hotel in Belfast, with soft natural light and a relaxed bridal portrait by the mirror.",,,gpt-5.5,2026-07-05T15:33:43.793Z,,,,,,,
gallery,MKB000866,,,,,,,,,Landsdowne Hotel,getting ready,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-65_500.webp,landsdowne hotel|getting ready|bride|wedding dress|staircase|bridal portrait|soft light|elegant|calm moment|indoor|belfast wedding,"Bride in her wedding dress on the staircase at Landsdowne Hotel, Belfast, during a calm getting ready moment","A quiet bridal portrait on the staircase at Landsdowne Hotel in Belfast, with soft indoor light and a relaxed getting ready atmosphere.",,,gpt-5.5,2026-07-05T15:34:09.598Z,,,,,,,
gallery,MKB000867,,,,,,,,,Landsdowne Hotel,reception and party,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-266_500.webp,reception|bride and groom|wedding portrait|outdoor seating|hotel wedding|evening light|romantic|elegant|floral decor|just married|belfast wedding|landsdowne hotel,Bride and groom sharing a quiet reception moment outdoors at Landsdowne Hotel in Belfast in soft evening light,"A relaxed just-married portrait at Landsdowne Hotel, Belfast, with the couple seated outdoors as the evening light settles over the reception.",,,gpt-5.5,2026-07-05T15:34:34.950Z,,,,,,,
gallery,MKB000868,,,,,,,,,Landsdowne Hotel,reception and party,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-330_500.webp,wedding reception|bride|wedding guest|party photos|dance floor|neon sign|flash lighting|fun mood|celebration|evening party|photo booth|landsdowne hotel,"Bride and guests celebrating on the dance floor under neon light at Landsdowne Hotel, Belfast","A lively evening reception at Landsdowne Hotel in Belfast, with flash-lit dance floor moments and a relaxed party atmosphere.",,,gpt-5.5,2026-07-05T15:35:00.899Z,,,,,,,
gallery,MKB000869,,,,,,,,,Landsdowne Hotel,reception and party,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-338_500.webp,reception|party|bride and groom|wedding guests|sparkler exit|night celebration|outdoor reception|festive lighting|joyful mood|group photo|landsdowne hotel|belfast wedding,Bride and groom with wedding guests during a sparkler exit at Landsdowne Hotel in Belfast,"A joyful sparkler exit outside Landsdowne Hotel in Belfast, with guests gathered around the couple in the evening light.",,,gpt-5.5,2026-07-05T15:35:26.091Z,,,,,,,
gallery,MKB000870,,,,,,,,,Landsdowne Hotel,reception and party,mkb-weddings-landsdowne-hotel-belfast-wedding-photographer-370_500.webp,reception|first dance|bride and groom|dance floor|indoor wedding|sparkler fountain|black and white|dramatic lighting|wedding guests|celebration|romantic moment|landsdowne hotel,"Black and white first dance with sparkler fountains at Landsdowne Hotel, Belfast","A relaxed first dance at Landsdowne Hotel in Belfast, surrounded by guests, sparklers and dramatic evening light.",,,gpt-5.5,2026-07-05T15:35:50.904Z,,,,,,,
gallery,MKB000871,,,,,,,,,Larchfields,couple portraits,MKB_weddings_MKB_Photography_Ireland_Northen_ireland_Wedding_Photographer_Larchfield_estate_Wedding_Photography-361_500.webp,couple portraits|bride and groom|autumn wedding|outdoor portraits|golden hour|romantic|garden setting|wedding dress|groom suit|bridal bouquet|soft light|larchfields,"Bride and groom in soft golden hour light during autumn couple portraits in the gardens at Larchfields, Lisburn","A relaxed autumn portrait at Larchfields in Lisburn, with soft light, garden colour and a quiet moment together after the ceremony.",,,gpt-5.5,2026-07-05T15:36:16.573Z,,,,,,,
gallery,MKB000872,,,,,,,,,Larchfields,couple portraits,MKB_weddings_MKB_Photography_Ireland_Northen_ireland_Wedding_Photographer_Larchfield_estate_Wedding_Photography-367_500.webp,larchfields|couple portraits|bride and groom|outdoor portraits|golden hour|backlit|romantic|joyful|wedding dress|groom suit|garden setting|newlyweds,"Backlit bride and groom portraits in the gardens at Larchfields, Lisburn, during golden hour","A relaxed golden hour portrait at Larchfields, with the newlyweds enjoying a quiet moment in the gardens.",,,gpt-5.5,2026-07-05T15:36:41.977Z,,,,,,,
